market_name,status,genres,lengths,response_time
SpringGun Press,Does Not Qualify,[],[],No Data
Springhouse Journal - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Springhouse Journal - Poetry,Permanently Closed,['General'],['Poetry'],No Data
Spry Literary Journal,Permanently Closed,['General'],"['Flash', 'Short Story']",57 days
Spy Kids Review,Permanently Closed,"['General', 'Literary']","['Flash', 'Short Story']",No Data
SQ Mag,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story', 'Novelette']",No Data
Squalorly,Does Not Qualify,[],[],26 days
Square Wheel Press - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",No Data
Square Wheel Press - Poetry,Temporarily Closed,['General'],['Poetry'],No Data
Squawk Back - Fiction,Open,['General'],"['Flash', 'Short Story', 'Novelette']",No Data
Squawk Back - Poetry,Open,['General'],['Poetry'],No Data
St. Petersburg Review - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",No Data
St. Petersburg Review - Poetry,Temporarily Closed,['General'],['Poetry'],No Data
Staccato Fiction,Permanently Closed,[],[],No Data
Staffs &amp; Starships,Permanently Closed,[],[],No Data
Stairs in the Woods,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Short Story', 'Novelette', 'Novella']",No Data
"Stamps, Vamps, and Tramps",Permanently Closed,"['Fantasy', 'Horror']","['Short Story', 'Novelette']",No Data
Stanchion - Fiction,Temporarily Closed,"['General', 'Horror']","['Flash', 'Short Story']",52 days
Stanchion - Poetry,Temporarily Closed,"['General', 'Horror']",['Poetry'],23 days
Stand Magazine,Open,['General'],"['Flash', 'Short Story']",No Data
Star 82 Review (*82) - Fiction,Open,['General'],['Flash'],No Data
Star 82 Review (*82) - Poetry,Open,"['General', 'Humor']",['Poetry'],4 days
Star Stepping Anthology,Permanently Closed,[],[],No Data
Star*Line,Open,"['Fantasy', 'Horror', 'Science Fiction']",['Poetry'],10 days
Starbound Anthology,Permanently Closed,['Science Fiction'],"['Short Story', 'Novelette']",No Data
Stark Raven Press - Fiction,Permanently Closed,"['General', 'Fantasy', 'Horror', 'Science Fiction']","['Short Story', 'Novelette', 'Novella']",52 days
Stark Raven Press - Poetry,Permanently Closed,"['General', 'Fantasy', 'Horror', 'Science Fiction']",['Poetry'],47 days
Starlight Anthology Series,Does Not Qualify,[],[],No Data
Starry Eyed Press,Does Not Qualify,[],[],No Data
Stars &amp; Staffs,Does Not Qualify,[],[],No Data
StarShipSofa,Open,['Science Fiction'],['Short Story'],176 days
Start a Revolution: QUILTBAG Fiction Vying for Change,Permanently Closed,"['Fantasy', 'Science Fiction']","['Short Story', 'Novelette']",No Data
Starward Shadows Quarterly,Temporarily Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story']",59 days
Starward Tales Anthology Series,Permanently Closed,"['Fantasy', 'Science Fiction', 'Alternate History']","['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
Starwheel,Permanently Closed,"['Fantasy', 'Science Fiction']",['Flash'],No Data
State of Horror: California,Permanently Closed,[],[],No Data
State of Horror: Tennessee,Permanently Closed,['Horror'],"['Short Story', 'Novelette']",No Data
State of Imagination,Permanently Closed,[],[],No Data
State of Matter - Fiction,Open,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story', 'Novelette']",27 days
State of Matter - Poetry,Open,['Science Fiction'],['Poetry'],No Data
Statement Magazine - Fiction,Open,"['General', 'Literary']","['Flash', 'Short Story']",No Data
Statement Magazine - Poetry,Open,"['General', 'Literary']",['Poetry'],No Data
Statement of Record,Does Not Qualify,[],[],No Data
States of the Union,Permanently Closed,['General'],['Flash'],No Data
Staunch Book Prize,Does Not Qualify,[],[],No Data
Stealing Time,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Steam and Lace,Permanently Closed,"['Fantasy', 'Science Fiction']","['Short Story', 'Novelette']",No Data
Steam Dreams Punk Baby Anthology,Permanently Closed,[],[],No Data
STEAM PRESS SHORT SF STORY COMPETITION,Permanently Closed,['Science Fiction'],['Short Story'],No Data
Steam Ticket - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",No Data
Steam Ticket - Poetry,Temporarily Closed,['General'],['Poetry'],No Data
Steam-Powered Dream Engines,Permanently Closed,"['Fantasy', 'Science Fiction']","['Flash', 'Short Story']",No Data
Steampunk Anthology (Iron Faerie Publishing),Open,"['Fantasy', 'Horror']",['Flash'],No Data
Steampunk Horror: The Lost Worlds,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story', 'Novelette']",No Data
SteamPunk Magazine,Permanently Closed,"['Fantasy', 'Science Fiction']","['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
Steampunk Monster Hunter: The Dark Monocle,Permanently Closed,"['Fantasy', 'Science Fiction']","['Short Story', 'Novelette']",No Data
Steampunk Revolution,Permanently Closed,[],[],No Data
Steampunk Universe,Does Not Qualify,[],[],No Data
Steampunk: The Other Worlds,Permanently Closed,"['Fantasy', 'Science Fiction']","['Short Story', 'Novelette']",No Data
Steel Toe Review - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Steel Toe Review - Poetry,Permanently Closed,['General'],['Poetry'],No Data
Stelliform Press,Open,"['Fantasy', 'Horror', 'Science Fiction', 'Literary']","['Novella', 'Story Collection']",13 days
Stellium - Fiction,Temporarily Closed,"['General', 'Literary']","['Flash', 'Short Story']",No Data
Stellium - Poetry,Temporarily Closed,"['General', 'Literary']",['Poetry'],No Data
Stepaway Magazine - Fiction,Open,"['General', 'Literary']",['Flash'],No Data
Stepaway Magazine - Poetry,Open,['General'],['Poetry'],No Data
Stepford Wives Press,Permanently Closed,"['General', 'Erotica', 'Fantasy', 'Horror', 'Romance', 'Science Fiction', 'Historical']",['Novella'],No Data
Stepping Stones Magazine - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Stepping Stones Magazine - Poetry,Permanently Closed,['General'],['Poetry'],No Data
Sterling,Permanently Closed,"['General', 'Literary']","['Flash', 'Short Story']",No Data
Stick Figure Poetry Quarterly,Open,['General'],['Poetry'],No Data
Stickman Review,Open,"['General', 'Literary']","['Flash', 'Short Story']",No Data
Stiff Things,Permanently Closed,"['Erotica', 'Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story', 'Novelette']",No Data
STILL - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
STILL - Poetry,Permanently Closed,['General'],['Poetry'],No Data
Still Crazy,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Still on Patrol,Permanently Closed,['Fantasy'],"['Short Story', 'Novelette']",No Data
Still Point Arts Quarterly - Fiction,Open,['General'],"['Flash', 'Short Story']",49 days
Still Point Arts Quarterly - Poetry,Open,['General'],['Poetry'],166 days
Still Waters Anthology,Permanently Closed,"['General', 'Fantasy']","['Short Story', 'Novelette']",No Data
Stillhouse Press - Fiction,Temporarily Closed,['General'],['Novel'],No Data
Stillhouse Press - Poetry,Temporarily Closed,['General'],['Poetry'],No Data
Stillhouse Press Disabled Writer's Anthology,Permanently Closed,[],[],64 days
Stillpoint Magazine,Does Not Qualify,[],[],44 days
Stim,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Stinger Stories,Permanently Closed,"['General', 'Fantasy', 'Science Fiction']",['Flash'],3 days
Stinkwaves,Permanently Closed,"['General', 'Action/Adventure', 'Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story']",No Data
Stirring,Permanently Closed,"['General', 'Literary']","['Flash', 'Short Story']",No Data
Stitched Smile: The Magazine,Does Not Qualify,[],[],No Data
Stone Canoe - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story', 'Novelette']",111 days
Stone Canoe - Poetry,Temporarily Closed,['General'],['Poetry'],No Data
Stone Highway Review,Permanently Closed,['General'],[],No Data
Stone of Madness Press - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",No Data
Stone of Madness Press - Poetry,Temporarily Closed,['General'],['Poetry'],No Data
Stone Soup - Fiction,Open,"['General', 'Fantasy', 'Mystery/Crime', 'Science Fiction', 'Literary', 'Children', 'Middle Grade']","['Flash', 'Short Story', 'Novelette']",No Data
Stone Soup - Poetry,Open,"['General', 'Fantasy', 'Mystery/Crime', 'Science Fiction', 'Literary', 'Middle Grade']",['Poetry'],No Data
Stone Telling,Permanently Closed,"['General', 'Fantasy', 'Science Fiction', 'Literary']",['Poetry'],No Data
Stoneboat - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",44 days
Stoneboat - Poetry,Temporarily Closed,['General'],['Poetry'],42 days
Stonecoast Review - Fiction,Temporarily Closed,"['General', 'Literary']","['Flash', 'Short Story']",20 days
Stonecoast Review - Poetry,Temporarily Closed,"['General', 'Literary']",['Poetry'],19 days
Stonecrop Magazine - Fiction,Open,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
Stonecrop Magazine - Poetry,Open,['General'],['Poetry'],No Data
Stonecutter ,Permanently Closed,[],[],No Data
Stoneslide,Does Not Qualify,[],[],No Data
StoneThread SpecFic Short Story Contest III,Permanently Closed,[],[],No Data
Stony Brook Short Fiction Prize,Temporarily Closed,['General'],"['Flash', 'Short Story']",173 days
Storgy Kids,Open,"['Children', 'Middle Grade', 'General', 'Fantasy', 'Horror', 'Science Fiction', 'Young Adult']",['Short Story'],10 days
Storgy Magazine,Open,"['General', 'Literary']","['Flash', 'Short Story']",5 days
Stori,Open,"['General', 'Action/Adventure', 'Fantasy', 'Mystery/Crime', 'Romance', 'Science Fiction', 'Suspense/Thriller', 'Historical', 'Young Adult']",['Novella'],No Data
Stories by Gamers for Gamers,Does Not Qualify,[],[],No Data
Stories for Children Magazine,Permanently Closed,[],[],No Data
Stories for Chip: A Tribute to Samuel R. Delany,Permanently Closed,"['General', 'Fantasy', 'Science Fiction']","['Short Story', 'Novelette']",No Data
Stories in the Ether,Permanently Closed,[],[],No Data
Stories of the Nature of Cities 2099 Prize for Urban Flash Fiction,Permanently Closed,[],[],No Data
Stories Rule Press,Does Not Qualify,[],[],No Data
Stories We Tell After Midnight Anthology Series,Permanently Closed,['Horror'],"['Flash', 'Short Story', 'Novelette', 'Novella']",33 days
Storm Cellar - Fiction,Open,"['General', 'Literary']","['Flash', 'Short Story']",51 days
Storm Cellar - Poetry,Open,"['General', 'Literary']",['Poetry'],69 days
Storm Moon Press,Permanently Closed,"['General', 'Action/Adventure', 'Erotica', 'Fantasy', 'Horror', 'Mystery/Crime', 'Romance', 'Science Fiction', 'Suspense/Thriller', 'Western']","['Short Story', 'Novelette', 'Novella']",No Data
STORM: High Fantasy Anthology ,Does Not Qualify,[],[],No Data
Stormy Island Publishing,Does Not Qualify,[],[],No Data
Story,Open,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",97 days
Story &amp; Grit,Permanently Closed,"['Horror', 'Mystery/Crime']",['Short Story'],No Data
Story Brewing,Permanently Closed,['General'],"['Short Story', 'Novelette']",No Data
Story Emporium,Permanently Closed,"['Fantasy', 'Science Fiction']",['Short Story'],No Data
Story Foundation Prize,Open,['General'],"['Flash', 'Short Story', 'Novelette']",110 days
Story Quest Short Story Contest,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']",['Short Story'],No Data
Story Radio Podcast,Open,"['General', 'Literary']",['Short Story'],No Data
Story Seed Vault,Permanently Closed,"['Fantasy', 'Science Fiction']",['Flash'],No Data
Story Star Publishing Short Story Competition,Permanently Closed,[],[],No Data
Story Station,Permanently Closed,"['General', 'Horror', 'Mystery/Crime', 'Science Fiction']",['Short Story'],No Data
Story Unlikely,Does Not Qualify,[],[],No Data
Story Unlikely Short Story Contest,Open,"['General', 'Fantasy', 'Science Fiction']","['Flash', 'Short Story']",No Data
Story|Houston,Permanently Closed,['General'],['Short Story'],No Data
Story64 Launch Party Contest,Permanently Closed,['General'],['Flash'],No Data
Storyacious,Permanently Closed,['General'],"['Short Story', 'Novelette', 'Novella']",No Data
StoryARK Network Podcast,Permanently Closed,"['Fantasy', 'Science Fiction']","['Flash', 'Short Story']",No Data
Storyberries - Fiction,Open,"['General', 'Fantasy', 'Children', 'Middle Grade']","['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
Storyberries - Poetry,Open,"['General', 'Fantasy', 'Children', 'Middle Grade']",['Poetry'],No Data
Storychord,Permanently Closed,['General'],['Short Story'],No Data
StoryCities,Permanently Closed,['General'],['Flash'],No Data
Storyglossia,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
StoryHack Action &amp; Adventure,Temporarily Closed,"['Western', 'Action/Adventure', 'Fantasy', 'Mystery/Crime', 'Science Fiction', 'Suspense/Thriller']","['Short Story', 'Novelette']",71 days
Storyland,Permanently Closed,"['General', 'Fantasy', 'Horror', 'Science Fiction', 'Literary']",['Flash'],No Data
Storypony - Fiction,Permanently Closed,"['Science Fiction', 'Suspense/Thriller', 'Humor', 'Action/Adventure', 'Fantasy', 'Horror', 'Mystery/Crime', 'Romance']","['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
Storypony - Poetry,Permanently Closed,['General'],['Poetry'],No Data
StoryQuarterly,Open,"['General', 'Literary']","['Flash', 'Short Story']",No Data
StoryQuarterly Prize for Fiction,Open,"['General', 'Literary']","['Flash', 'Short Story']",No Data
Storyscape - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
Storyscape - Poetry,Permanently Closed,['General'],['Poetry'],No Data
storySouth - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",110 days
storySouth - Poetry,Temporarily Closed,['General'],['Poetry'],108 days
Storytel,Does Not Qualify,[],[],No Data
Storyteller - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Storyteller - Poetry,Permanently Closed,['General'],['Poetry'],No Data
storytwigs micro-writing competition,Temporarily Closed,['General'],['Flash'],30 days
Storyville: The Sidney Prize,Does Not Qualify,[],[],No Data
Storyzine,Does Not Qualify,[],[],No Data
STRAEON,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Short Story', 'Novelette', 'Novella']",No Data
Straight Forward,Permanently Closed,['General'],['Poetry'],No Data
Strand Magazine,Open,"['Fantasy', 'Horror', 'Mystery/Crime']",['Short Story'],92 days
Strange Aeons,Does Not Qualify,[],[],33 days
Strange Beasties,Permanently Closed,"['General', 'Fantasy']",['Short Story'],No Data
Strange Bedfellows,Permanently Closed,['Science Fiction'],"['Flash', 'Short Story', 'Novelette']",No Data
Strange California,Permanently Closed,"['General', 'Fantasy', 'Science Fiction']",['Short Story'],No Data
Strange Changes,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story']",No Data
Strange Constellations,Permanently Closed,"['Fantasy', 'Science Fiction']",['Short Story'],417 days
Strange Critters: Unusual Creatures of Appalachia,Permanently Closed,['Horror'],"['Flash', 'Short Story']",No Data
Strange Economics,Permanently Closed,"['Fantasy', 'Science Fiction']","['Flash', 'Short Story', 'Novelette']",No Data
Strange Fictions 'Zine - Fiction,Permanently Closed,"['Fantasy', 'Science Fiction']","['Short Story', 'Novelette']",No Data
Strange Fictions 'Zine - Poetry,Permanently Closed,"['Fantasy', 'Science Fiction']",['Poetry'],No Data
Strange Fire: Jewish Voices from the Pandemic - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story']",No Data
Strange Fire: Jewish Voices from the Pandemic - Poetry,Permanently Closed,['General'],['Poetry'],No Data
Strange Holiday Mysteries,Permanently Closed,"['Fantasy', 'Science Fiction']","['Flash', 'Short Story']",No Data
Strange Horizons - Fiction,Temporarily Closed,"['Fantasy', 'Science Fiction', 'Humor', 'Literary']","['Flash', 'Short Story', 'Novelette']",69 days
Strange Horizons - Poetry,Open,"['Fantasy', 'Science Fiction', 'Literary']",['Poetry'],27 days
Strange Lands,Permanently Closed,"['General', 'Action/Adventure', 'Fantasy', 'Science Fiction']",['Short Story'],No Data
Strange Little Girls,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Short Story', 'Novelette']",No Data
Strange Musings Press,Does Not Qualify,[],[],No Data
Strange Mysteries Anthologies,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story']",No Data
Strange Orbits Sci-fi Series,Temporarily Closed,"['Horror', 'Science Fiction']","['Flash', 'Short Story']",No Data
Strange Plasma,Permanently Closed,[],[],No Data
Strange Religion,Permanently Closed,"['Fantasy', 'Science Fiction']","['Flash', 'Short Story']",48 days
Strange Stories,Permanently Closed,"['Fantasy', 'Horror']","['Flash', 'Short Story']",No Data
Strange Stories Anthology,Temporarily Closed,"['General', 'Fantasy', 'Horror', 'Mystery/Crime', 'Romance', 'Science Fiction', 'Suspense/Thriller', 'Western', 'Humor']","['Flash', 'Short Story', 'Novelette', 'Novella']",No Data
